ID,filename,channel_num,channel_letter,chamber,test_date,days_from_start,time_start,sex,population,host_plant,flew,died?,flight_type,flight_details,NOTES,mass,short-wing?,eggs,time_end,latitude,longitude,trial_type,set_number,average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,total_duration,max_speed
187,set061-10-31-19-A4.txt,4,A,A-4,10.31,16,4:00pm,F,North Key Largo,C. corindum ,N,,,,,0.089,,Y,,25.18229498,-80.36369887,T90,61,0.449707689,65.3,40.2112,0,25.8,0.012092593,5400,0.897571429
120,set062-11-01-19-B1.txt,1,B,B-1,11.01,17,9:05am,M,Homestead,K. elegans,Y,,C,continuous; +90,,0.048,,,,25.491968,-80.48562,T90,62,0.274243814,4230.9,1120.8872,191.9,3941,0.7835,5400,0.523583333
375,set062-11-01-19-B2.txt,2,B,B-2,11.01,17,9:05am,F,Leesburg,K. elegans,N,,,,,0.104,,Y,,28.81298,-81.877895,T90,62,0,0,0,0,0,0,5400,0
78,set062-11-01-19-B3.txt,3,B,B-3,11.01,17,9:05am,M,North Key Largo,C. corindum ,N,,,,,0.032,,,,25.1755048,-80.36782055,T90,62,0,0,0,0,0,0,5400,0
404,set062-11-01-19-B4.txt,4,B,B-4,11.01,17,9:05am,F,Gainesville,K. elegans,Y,,C,continuous; +90,,0.082,,Y,,29.661821,-82.347211,T90,62,0.28413373,5288.2,1298.0678,0,4630.9,0.979296296,5400,0.571181818
205,set063-11-01-19-A1.txt,1,A,A-1,11.01,17,10:55am,M,North Key Largo,C. corindum ,N,,,,,0.03,,,,25.1948419,-80.34590136,T90,63,0,0,0,0,0,0,5400,0
335,set063-11-01-19-A2.txt,2,A,A-2,11.01,17,10:55am,F,Lake Placid,K. elegans,N,,,,,0.092,,Y,,27.29866003,-81.36611608,T90,63,0,0,0,0,0,0,5400,0
314,set063-11-01-19-A3.txt,3,A,A-3,11.01,17,10:55am,F,Lake Placid,K. elegans,N,,,,,0.072,,Y,,27.29866003,-81.36611608,T90,63,0,0,0,0,0,0,5400,0
96,set063-11-01-19-A4.txt,4,A,A-4,11.01,17,10:55am,M,Homestead,K. elegans,Y,,C,continuous; +90,,0.045,,,,25.491968,-80.48562,T90,63,0.419993487,5394.4,2244.9159,0,5394.4,0.998962963,5400,0.571181818
132,set063-11-01-19-B1.txt,1,B,B-1,11.01,17,10:55am,M,Homestead,K. elegans,Y,,C,continuous; +90,,0.055,,,,25.491968,-80.48562,T90,63,0.322545963,5397.9,1713.3741,0,5397.9,0.999611111,5400,0.6283
271,set063-11-01-19-B2.txt,2,B,B-2,11.01,17,10:55am,M,North Key Largo,C. corindum ,N,,,,,0.035,,,,25.28636983,-80.29077075,T90,63,0,0,0,0,0,0,5400,0
198,set063-11-01-19-B3.txt,3,B,B-3,11.01,17,10:55am,F,North Key Largo,C. corindum ,N,,,,,0.056,,Y,,25.1948419,-80.34590136,T90,63,0,0,0,0,0,0,5400,0
372,set063-11-01-19-B4.txt,4,B,B-4,11.01,17,10:55am,F,Leesburg,K. elegans,N,,,,,0.124,,Y,,28.81298,-81.877895,T90,63,0,0,0,0,0,0,5400,0
254,set064-11-01-19-B1.txt,1,B,B-1,11.01,17,12:50pm,M,North Key Largo,C. corindum ,N,,,,,0.047,,,,25.28636983,-80.29077075,T90,64,0.169810811,0,2.5132,0,0,0,5400,0
35,set064-11-01-19-B2.txt,2,B,B-2,11.01,17,12:50pm,M,Plantation Key,C. corindum ,N,,,,,0.039,,,,24.96448253,-80.56738908,T90,64,0.249285398,1371.7,3.7698,0,1368.3,0.254018519,5400,0.523583333
397,set064-11-01-19-B3.txt,3,B,B-3,11.01,17,12:50pm,F,Gainesville,K. elegans,N,,,,,0.106,,Y,,29.661821,-82.347211,T90,64,0,0,0,0,0,0,5400,0
311,set064-11-01-19-B4.txt,4,B,B-4,11.01,17,12:50pm,M,Lake Placid,K. elegans,Y,,B,bursts,,0.053,,,,27.29866003,-81.36611608,T90,64,0.239568433,2022.9,13.1943,0,1335.4,0.374611111,5400,0.418866667
154,set065-11-01-19-A1.txt,1,A,A-1,11.01,17,2:25pm,F,Lake Wales,K. elegans,N,,,,,0.057,,Y,,27.903346,-81.589461,T90,65,0,0,0,0,0,0,5400,0
139,set065-11-01-19-A2.txt,2,A,A-2,11.01,17,2:25pm,F,Lake Wales,K. elegans,N,,,,,0.07,,Y,,27.903346,-81.589461,T90,65,0,0,0.6283,0,0,0,5400,0
226,set065-11-01-19-A3.txt,3,A,A-3,11.01,17,2:25pm,M,North Key Largo,C. corindum ,Y,,BC,bursts to continuous; +90,,0.035,,,,25.25647566,-80.31068981,T90,65,0.326995253,4630.5,1494.0974,0,4539.5,0.8575,5400,0.523583333
288,set065-11-01-19-A4.txt,4,A,A-4,11.01,17,2:25pm,M,North Key Largo,C. corindum ,Y,,BC,bursts to continuous; +90,,0.047,,,,25.28636983,-80.29077075,T90,65,0.315209607,4387.4,1368.4374,103.8,3198.8,0.812481481,5400,0.571181818
346,set065-11-01-19-B1.txt,1,B,B-1,11.01,17,2:25pm,M,Lake Placid,K. elegans,N,,,,,0.028,,,,27.29866003,-81.36611608,T90,65,0,0,0,0,0,0,5400,0
306,set065-11-01-19-B2.txt,2,B,B-2,11.01,17,2:25pm,F,Lake Placid,K. elegans,N,,,,,0.128,,Y,,27.29866003,-81.36611608,T90,65,0,0,0,0,0,0,5400,0
330,set065-11-01-19-B3.txt,3,B,B-3,11.01,17,2:25pm,M,Lake Placid,K. elegans,Y,,BC,bursts to continuous; +90,,0.041,,,,27.29866003,-81.36611608,T90,65,0.514489967,5397.6,2742.5295,0,5397.6,0.999555556,5400,0.897571429
329,set065-11-01-19-B4.txt,4,B,B-4,11.01,17,2:25pm,M,Lake Placid,K. elegans,Y,,B,bursts to continuous (back and forth),,0.047,,,,27.29866003,-81.36611608,T90,65,0.371736307,2906.8,276.452,71.1,612.1,0.538296296,5400,0.571181818
131,set066-11-01-19-A1.txt,1,A,A-1,11.01,17,4:10pm,F,Homestead,K. elegans,N,,,,,0.085,,Y,,25.491968,-80.48562,T90,66,0,0,0,0,0,0,5400,0
119,set066-11-01-19-A2.txt,2,A,A-2,11.01,17,4:10pm,M,Homestead,K. elegans,N,,,,,0.043,,,,25.491968,-80.48562,T90,66,0,0,0.6283,0,0,0,5400,0
126,set066-11-01-19-A3.txt,3,A,A-3,11.01,17,4:10pm,M,Homestead,K. elegans,Y,,C,continuous,,0.053,,,,25.491968,-80.48562,T90,66,0.428747211,5397.2,2248.6857,0,5397.2,0.999481481,5400,0.6283
410,set066-11-01-19-A4.txt,4,A,A-4,11.01,17,4:10pm,F,Gainesville,K. elegans,N,,,,,0.103,,Y,,29.661821,-82.347211,T90,66,0.139622222,0,11.9377,0,0,0,5400,0
313,set066-11-01-19-B1.txt,1,B,B-1,11.01,17,4:10pm,F,Lake Placid,K. elegans,Y,,C,continuous,,0.079,,Y,,27.29866003,-81.36611608,T90,66,0.204754572,5068.5,993.3423,0,2549,0.938611111,5400,0.571181818
342,set066-11-01-19-B2.txt,2,B,B-2,11.01,17,4:10pm,F,Lake Placid,K. elegans,N,,,,,0.067,,,,27.29866003,-81.36611608,T90,66,0,0,1.2566,0,0,0,5400,0
146,set066-11-01-19-B3.txt,3,B,B-3,11.01,17,4:10pm,M,Lake Wales,K. elegans,N,,,,,0.037,,,,27.903346,-81.589461,T90,66,0,0,0,0,0,0,5400,0
125,set067-11-04-19-A1.txt,1,A,A-1,11.04,20,9:05am,M,Homestead,K. elegans,Y,,C,continuous; +90; stopped flying around 1 hour and 50 minutes,around 57 minutes the logger quit unexpectantly; decided to start an extra 30 minute trial even though had been flying for almost 90 minutes,0.053,,,,25.491968,-80.48562,T90,67,0.257186384,4291.2,1022.2441,186.6,3772.2,0.816329636,5256.7,0.483307692
257,set067-11-04-19-A2.txt,2,A,A-2,11.04,20,9:05am,M,North Key Largo,C. corindum ,Y,,CB,continuous; stopped around 55 min --> bursts,,0.03,,,,25.28636983,-80.29077075,T90,67,0.251191434,3342.4,740.7657,0,2242.7,0.635836171,5256.7,0.523583333
30,set067-11-04-19-A3.txt,3,A,A-3,11.04,20,9:05am,F,Plantation Key,C. corindum ,N,,,,,0.075,,Y,,24.96448253,-80.56738908,T90,67,0.932476984,2174.3,3.7698,0,1298.5,0.413624517,5256.7,1.57075
109,set067-11-04-19-A4.txt,4,A,A-4,11.04,20,9:05am,F,Homestead,K. elegans,Y,,C,continuous; +90; +120,,0.082,,Y,,25.491968,-80.48562,T90,67,0.398972078,5145.1,1742.2759,0,4371.2,0.978769951,5256.7,0.571181818
390,set067-11-04-19-B1.txt,1,B,B-1,11.04,20,9:05am,M,Leesburg,K. elegans,N,,,,,0.037,,,,28.81298,-81.877895,T90,67,0.878099729,124.4,39.5829,0,49.6,0.023037037,5400,1.57075
69,set067-11-04-19-B2.txt,2,B,B-2,11.04,20,9:05am,F,North Key Largo,C. corindum ,N,,,,,0.096,,Y,,25.1755048,-80.36782055,T90,67,0,0,0,0,0,0,5400,0
380,set067-11-04-19-B3.txt,3,B,B-3,11.04,20,9:05am,F,Leesburg,K. elegans,Y,,C,continuous; +90,bug turned while flying so had to readjust ,0.109,,Y,,28.81298,-81.877895,T90,67,0.446987641,5013.2,2226.6952,0,4700.6,0.92837037,5400,0.6283
320,set067-11-04-19-B4.txt,4,B,B-4,11.04,20,9:05am,F,Lake Placid,K. elegans,N,,,,,0.098,,Y,,27.29866003,-81.36611608,T90,67,0,0,0,0,0,0,5400,0
408,set068-11-04-19-A1.txt,1,A,A-1,11.04,20,11:10am,M,Gainesville,K. elegans,N,,,,,0.051,,,,29.661821,-82.347211,T90,68,0,0,0,0,0,0,5400,0
98,set068-11-04-19-A2.txt,2,A,A-2,11.04,20,11:10am,F,Homestead,K. elegans,N,,,,,0.085,,Y,,25.491968,-80.48562,T90,68,0,0,0,0,0,0,5400,0
343,set068-11-04-19-A3.txt,3,A,A-3,11.04,20,11:10am,M,Lake Placid,K. elegans,N,,,,,0.032,,,,27.29866003,-81.36611608,T90,68,0,0,0,0,0,0,5400,0
116,set068-11-04-19-A4.txt,4,A,A-4,11.04,20,11:10am,F,Homestead,K. elegans,Y,,B,bursts,,0.038,,,,25.491968,-80.48562,T90,68,0.324627889,1808.2,33.9282,0,1166.4,0.334851852,5400,0.369588235
235,set068-11-04-19-B1.txt,1,B,B-1,11.04,20,11:10am,F,North Key Largo,C. corindum ,Y,,B,bursts,,0.114,,Y,,25.25647566,-80.31068981,T90,68,0.36440344,3084.9,115.6072,62.3,719.9,0.571277778,5400,0.698111111
101,set068-11-04-19-B2.txt,2,B,B-2,11.04,20,11:10am,M,Homestead,K. elegans,Y,,BC,bursts to continuous; +90,,0.041,,,,25.491968,-80.48562,T90,68,0.423794403,4987.5,2075.2749,84.3,4532.8,0.923611111,5400,0.698111111
315,set068-11-04-19-B3.txt,3,B,B-3,11.04,20,11:10am,F,Lake Placid,K. elegans,N,,,,,0.088,,Y,,27.29866003,-81.36611608,T90,68,0,0,0.6283,0,0,0,5400,0
111,set068-11-04-19-B4.txt,4,B,B-4,11.04,20,11:10am,M,Homestead,K. elegans,Y,,B,bursts,,0.04,,,,25.491968,-80.48562,T90,68,0.364163836,338.9,111.2091,87.7,87.7,0.062759259,5400,0.6283
149,set069-11-04-19-A1.txt,1,A,A-1,11.04,20,12:55pm,F,Lake Wales,K. elegans,N,,,,,0.144,,Y,,27.903346,-81.589461,T90,69,0,0,0,0,0,0,5400,0
89,set069-11-04-19-A2.txt,2,A,A-2,11.04,20,12:55pm,M,Homestead,K. elegans,Y,,C,continuous; stopped and restarted at 45 min; stopped and restarted 70 min,,0.054,,,,25.491968,-80.48562,T90,69,0.26945388,4597.6,1105.808,282.5,2725.9,0.851407407,5400,0.571181818
261,set069-11-04-19-A3.txt,3,A,A-3,11.04,20,12:55pm,M,North Key Largo,C. corindum ,Y,,C,continuous; stopped and restarted at 60 min; again at 70 min,,0.04,,,,25.28636983,-80.29077075,T90,69,0.413776399,3868.3,1290.5282,87.1,3047.7,0.716351852,5400,0.6283
68,set069-11-04-19-A4.txt,4,A,A-4,11.04,20,12:55pm,M,North Key Largo,C. corindum ,N,,,,,0.085,,Y,,25.1755048,-80.36782055,T90,69,0.204791844,2716.5,12.566,0,2680.6,0.503055556,5400,0.6283
204,set069-11-04-19-B1.txt,1,B,B-1,11.04,20,12:55pm,M,North Key Largo,C. corindum ,N,,,,,0.04,,,,25.1948419,-80.34590136,T90,69,0,0,0,0,0,0,5400,0
249,set069-11-04-19-B2.txt,2,B,B-2,11.04,20,12:55pm,F,North Key Largo,C. corindum ,N,,,,,0.044,,Y,,25.252842,-80.311826,T90,69,0,0,0.6283,0,0,0,5400,0
128,set069-11-04-19-B3.txt,3,B,B-3,11.04,20,12:55pm,M,Homestead,K. elegans,N,,,,,0.043,,,,25.491968,-80.48562,T90,69,0,0,0,0,0,0,5400,0
328,set069-11-04-19-B4.txt,4,B,B-4,11.04,20,12:55pm,F,Lake Placid,K. elegans,Y,,C,continuous; stoppe and started at 70 min --> bursts,,0.072,,Y,,27.29866003,-81.36611608,T90,69,0.294622901,4139,1168.0097,76,3687.7,0.766481481,5400,0.523583333
319,set070-11-04-19-A1.txt,1,A,A-1,11.04,20,2:30pm,F,Lake Placid,K. elegans,Y,,C,continuous; +90,,0.075,,Y,,27.29866003,-81.36611608,T90,70,0.425432199,5396.8,2265.0215,0,5396.8,0.999407407,5400,0.6283
15,set070-11-04-19-A2.txt,2,A,A-2,11.04,20,2:30pm,M,Plantation Key,C. corindum ,N,,,,,0.04,,,,24.96448253,-80.56738908,T90,70,0,0,1.2566,0,0,0,5400,0
99,set070-11-04-19-A3.txt,3,A,A-3,11.04,20,2:30pm,M,Homestead,K. elegans,Y,,C,continuous; +90,,0.046,,,,25.491968,-80.48562,T90,70,0.312131832,5343.6,1622.2706,0,5343.6,0.989555556,5400,0.571181818
283,set070-11-04-19-A4.txt,4,A,A-4,11.04,20,2:30pm,F,North Key Largo,C. corindum ,N,,,,,0.069,,,,25.28636983,-80.29077075,T90,70,0.349055556,0,3.1415,0,0,0,5400,0
124,set070-11-04-19-B1.txt,1,B,B-1,11.04,20,2:30pm,M,Homestead,K. elegans,Y,,B,bursts,,0.051,,,,25.491968,-80.48562,T90,70,0.32168053,3251.2,5.0264,0,1877.3,0.602074074,5400,0.369588235
278,set070-11-04-19-B2.txt,2,B,B-2,11.04,20,2:30pm,M,North Key Largo,C. corindum ,N,,,,,0.034,,,,25.28636983,-80.29077075,T90,70,0,0,0.6283,0,0,0,5400,0
34,set070-11-04-19-B3.txt,3,B,B-3,11.04,20,2:30pm,F,Plantation Key,C. corindum ,N,,,,,0.113,,Y,,24.96448253,-80.56738908,T90,70,0,0,0,0,0,0,5400,0
354,set070-11-04-19-B4.txt,4,B,B-4,11.04,20,2:30pm,F,Lake Placid,K. elegans,N,,,,,0.063,,Y,,27.29866003,-81.36611608,T90,70,0,0,0,0,0,0,5400,0
353,set071-11-04-19-A1.txt,1,A,A-1,11.04,20,4:00pm,M,Lake Placid,K. elegans,N,,,,,0.031,,,,27.29866003,-81.36611608,T90,71,0.609542455,1215.6,14.4509,0,1195.2,0.225111111,5400,1.047166667
259,set071-11-04-19-A2.txt,2,A,A-2,11.04,20,4:00pm,M,North Key Largo,C. corindum ,Y,,B,bursts,,0.037,,,,25.28636983,-80.29077075,T90,71,0.302477437,640,7.5396,0,630.3,0.118518519,5400,0.6283
91,set071-11-04-19-A3.txt,3,A,A-3,11.04,20,4:00pm,M,Homestead,K. elegans,Y,,C,continuous; +90,,0.047,,,,25.491968,-80.48562,T90,71,0.32572763,5397,1736.6212,0,5397,0.999444444,5400,0.523583333
155,set071-11-04-19-A4.txt,4,A,A-4,11.04,20,4:00pm,M,Lake Wales,K. elegans,N,,,,,0.063,,,,27.903346,-81.589461,T90,71,0.43255341,6.5,5.0264,0,6.5,0.001203704,5400,0.571181818
136,set072-11-05-19-A1_136.txt,1,A,A-1,11.05,21,9:57am,M,Homestead,K. elegans,Y,,B,bursts,,0.042,,,,25.491968,-80.48562,Tlong,72,0.272109674,22.9,3.1415,0,22.9,0.005075805,4511.6,0.330684211
404,set072-11-05-19-A1_404.txt,1,A,A-1,11.05,21,10:36am,F,Gainesville,K. elegans,Y,,C,continuous,,0.066,,Y,,29.661821,-82.347211,Tlong,72,0.439429104,33165.5,14320.2136,0,33165.5,0.770575675,43039.9,0.6283
84,set072-11-05-19-A1_84.txt,1,A,A-1,11.05,21,9:17am,M,North Key Largo,C. corindum ,Y,,B,bursts,,0.045,,,,25.173694,-80.371532,Tlong,72,0.262628245,78,19.4773,60.3,60.3,0.036220107,2153.5,0.3926875
302,set072-11-05-19-A2_302.txt,2,A,A-2,11.05,21,9:19am,F,Lake Placid,K. elegans,Y,,C,continuous,*noticed eggs on 11.06 not 11.05,0.088,,Y,1:15pm,27.29866003,-81.36611608,Tlong,72,0.29824702,8824.4,2462.3077,0,7827.3,0.627044696,14073,0.523583333
311,set072-11-05-19-A2_311.txt,2,A,A-2,11.05,21,1:49pm,M,Lake Placid,K. elegans,Y,,B,bursts,,0.044,,,,27.29866003,-81.36611608,Tlong,72,0.42188734,4.4,4.3981,0,4.4,0.000102231,43039.9,0.418866667
328,set072-11-05-19-A2_328.txt,2,A,A-2,11.05,21,1:16pm,F,Lake Placid,K. elegans,Y,,B,bursts,,0.068,,Y,,27.29866003,-81.36611608,Tlong,72,0.33602373,77.9,28.2735,0,45.9,0.004858426,16034,0.523583333
152,set072-11-05-19-A3_152.txt,3,A,A-3,11.05,21,9:58am,M,Lake Wales,K. elegans,Y,,B,bursts,,0.046,,,,27.903346,-81.589461,Tlong,72,0.416234176,67.1,29.5301,0,31.6,0.014660898,4576.8,0.571181818
197,set072-11-05-19-A3_197.txt,3,A,A-3,11.05,21,10:38am,M,North Key Largo,C. corindum ,Y,,B,bursts,,0.037,,,,25.1948419,-80.34590136,Tlong,72,0.284153187,1027,3.1415,0,1021,0.147750651,6950.9,0.369588235
295,set072-11-05-19-A3_295.txt,3,A,A-3,11.05,21,11:17am,M,Lake Placid,K. elegans,Y,,C,continuous,,0.042,,,3:24pm,27.29866003,-81.36611608,Tlong,72,0.317468232,12436.4,3870.328,0,12436.4,0.288950485,43039.9,0.571181818
96,set072-11-05-19-A3_96.txt,3,A,A-3,11.05,21,9:21am,M,Homestead,K. elegans,Y,,B,bursts,,0.046,,,,25.491968,-80.48562,Tlong,72,0.335969184,47.5,17.5924,0,21.3,0.021346396,2225.2,0.448785714
132,set072-11-05-19-A4_132.txt,4,A,A-4,11.05,21,10:39am,M,Homestead,K. elegans,Y,,C,continuous,,0.054,,,,25.491968,-80.48562,Tlong,72,0.343943751,30148,10201.0788,0,30098.2,0.700466311,43039.9,0.483307692
288,set072-11-05-19-A4_288.txt,4,A,A-4,11.05,21,10:00am,M,North Key Largo,C. corindum ,Y,,B,bursts,,0.044,,,,25.28636983,-80.29077075,Tlong,72,0.361444224,66.4,37.0697,0,38.2,0.014231824,4665.6,0.483307692
67,set072-11-05-19-A4_67.txt,4,A,A-4,11.05,21,9:22am,M,North Key Largo,C. corindum ,Y,,B,bursts,grabbed onto the sensor in the beginning 10 minutes,0.036,,,,25.1755048,-80.36782055,Tlong,72,0.321760493,1786.5,23.2471,162.9,878.4,0.783174784,2281.1,0.448785714
339,set072-11-05-19-B1_339.txt,1,B,B-1,11.05,21,9:23am,M,Lake Placid,K. elegans,Y,,C,continuous,,0.05,,,10:30am,27.29866003,-81.36611608,Tlong,72,0.207556089,25036.8,4996.8699,122.1,9743.8,0.580192155,43152.6,0.6283
123,set072-11-05-19-B2_123.txt,2,B,B-2,11.05,21,10:01am,M,Homestead,K. elegans,Y,,B,bursts,,0.05,,,,25.491968,-80.48562,Tlong,72,0.261791667,0,1.8849,0,0,0,4715.8,0
312,set072-11-05-19-B2_312.txt,2,B,B-2,11.05,21,9:24am,M,Lake Placid,K. elegans,Y,,B,bursts,,0.044,,,,27.29866003,-81.36611608,Tlong,72,0.287149863,516.1,12.566,0,488.6,0.214898401,2401.6,0.448785714
319,set072-11-05-19-B2_319.txt,2,B,B-2,11.05,21,11:19am,F,Lake Placid,K. elegans,Y,,C,continuous,,0.091,,Y,,27.29866003,-81.36611608,Tlong,72,0.364094152,27757.2,10027.0397,0,27757.2,0.643233548,43152.6,0.523583333
387,set072-11-05-19-B2_387.txt,2,B,B-2,11.05,21,10:40am,F,Leesburg,K. elegans,Y,,B,bursts,,0.047,,Y,,28.81298,-81.877895,Tlong,72,0.265166218,716.8,6.283,0,708.1,0.101783483,7042.4,0.299190476
318,set072-11-05-19-B3_318.txt,3,B,B-3,11.05,21,1:51pm,M,Lake Placid,K. elegans,Y,,B,bursts,,0.038,,,,27.29866003,-81.36611608,Tlong,72,0.331902469,23.3,9.4245,0,21.6,0.000539944,43152.6,0.448785714
349,set072-11-05-19-B3_349.txt,3,B,B-3,11.05,21,10:42am,M,Lake Placid,K. elegans,Y,,BC,bursts to continuous,,0.038,,,1:40pm,27.29866003,-81.36611608,Tlong,72,0.151048924,9199.2,1332.6243,62.4,5350.3,0.568662723,16176.9,0.448785714
95,set072-11-05-19-B3_95.txt,3,B,B-3,11.05,21,9:25am,F,Homestead,K. elegans,Y,,C,continuous,,0.083,,Y,,25.491968,-80.48562,Tlong,72,0.338373258,3805,1244.6623,0,3805,0.789288085,4820.8,0.571181818
261,set072-11-05-19-B4_261.txt,4,B,B-4,11.05,21,11:22am,M,North Key Largo,C. corindum ,Y,,C,continuous,*definitely ran this one to exhaustion ,0.038,,,4:25pm,25.28636983,-80.29077075,Tlong,72,0.328558596,17495.7,5618.2586,0,17495.7,0.405437911,43152.6,0.523583333
299,set072-11-05-19-B4_299.txt,4,B,B-4,11.05,21,10:03am,M,Lake Placid,K. elegans,Y,,B,bursts,,0.04,,,,27.29866003,-81.36611608,Tlong,72,0.285495752,38.3,11.3094,0,18.9,0.007795486,4913.1,0.3926875
308,set072-11-05-19-B4_308.txt,4,B,B-4,11.05,21,9:26am,M,Lake Placid,K. elegans,Y,,B,bursts,,0.041,,,,27.29866003,-81.36611608,Tlong,72,0.278859139,119.6,32.0433,68,68,0.048594182,2461.2,0.448785714
416,set072-11-05-19-B4_416.txt,4,B,B-4,11.05,21,10:44am,F,Gainesville,K. elegans,Y,,BC,bursts to continuous,,0.076,,Y,,29.661821,-82.347211,Tlong,72,0.232306789,7.2,3.1415,0,7.2,0.001003079,7177.9,0.25132
125,set073-11-06-19-A1_125.txt,1,A,A-1,11.06,22,7:42am,M,Homestead,K. elegans,Y,,C,continuous,,0.055,,,9:04am,25.491968,-80.48562,Tlong,73,0.316711935,2644.4,806.7372,0,2534.3,0.489649298,5400.6,0.483307692
99,set073-11-06-19-A1_99.txt,1,A,A-1,11.06,22,9:14am,M,Homestead,K. elegans,Y,,BC,bursts to continuous,,0.046,,,4:37pm,25.491968,-80.48562,Tlong,73,0.360944094,25398.4,8994.1145,175.2,20189,0.503824547,50411.2,0.897571429
113,set073-11-06-19-A2_113.txt,2,A,A-2,11.06,22,11:10am,M,Homestead,K. elegans,Y,,C,continuous,,0.049,,,4:08pm,25.491968,-80.48562,Tlong,73,0.286032636,16985.6,4706.5953,0,16951.1,0.336940997,50411.2,0.448785714
183,set073-11-06-19-A2_183.txt,2,A,A-2,11.06,22,10:30am,M,North Key Largo,C. corindum ,Y,,C,continuous,,0.043,,,11:08am,25.18229498,-80.36369887,Tlong,73,0.336285386,1316,414.0497,135.7,702.9,0.10632625,12377,0.6283
329,set073-11-06-19-A2_329.txt,2,A,A-2,11.06,22,7:42am,M,Lake Placid,K. elegans,Y,,B,bursts,,0.045,,,,27.29866003,-81.36611608,Tlong,73,0.386546403,606,228.0729,0,552.8,0.24824874,2441.1,0.523583333
91,set073-11-06-19-A2_91.txt,2,A,A-2,11.06,22,8:27am,M,Homestead,K. elegans,Y,,C,continuous,,0.037,,,10:12am,25.491968,-80.48562,Tlong,73,0.252325562,5638.1,1375.977,0,5638.1,0.563776173,10000.6,0.448785714
109,set073-11-06-19-A3_109.txt,3,A,A-3,11.06,22,9:14am,F,Homestead,K. elegans,Y,,B,bursts,,0.093,,Y,,25.491968,-80.48562,Tlong,73,0.391969169,1875.2,36.4414,0,727.7,0.240505842,7796.9,0.571181818
257,set073-11-06-19-A3_257.txt,3,A,A-3,11.06,22,8:27am,M,North Key Largo,C. corindum ,Y,,B,bursts,,0.031,,,,25.28636983,-80.29077075,Tlong,73,0.311502315,743.2,24.5037,0,668.4,0.137187581,5417.4,0.483307692
296,set073-11-06-19-A3_296.txt,3,A,A-3,11.06,22,7:43am,F,Lake Placid,K. elegans,Y,,B,bursts,,0.064,,Y,,27.29866003,-81.36611608,Tlong,73,0.21693736,967.9,18.2207,0,891.3,0.394047958,2456.3,0.349055556
336,set073-11-06-19-A3_336.txt,3,A,A-3,11.06,22,9:54am,F,Lake Placid,K. elegans,N,,,,,0.054,,Y,,27.29866003,-81.36611608,Tlong,73,0,0,0,0,0,0,10059.4,0
50,set073-11-06-19-A3_50.txt,3,A,A-3,11.06,22,10:31am,M,Key Largo,C. corindum ,N,,,,,0.05,,,,25.187398,-80.358596,Tlong,73,0,0,0,0,0,0,12461.5,0
89,set073-11-06-19-A3_89.txt,3,A,A-3,11.06,22,11:11am,M,Homestead,K. elegans,Y,,C,continuous,,0.054,,,8:30pm,25.491968,-80.48562,Tlong,73,0.321717528,34548.9,10652.1982,145.8,31128.2,0.685341749,50411.2,0.523583333
111,set073-11-06-19-A4_111.txt,4,A,A-4,11.06,22,7:43am,M,Homestead,K. elegans,Y,,B,bursts,,0.04,,,,25.491968,-80.48562,Tlong,73,0.19454609,1578.4,36.4414,278.7,715.9,0.637840459,2474.6,0.448785714
116,set073-11-06-19-A4_116.txt,4,A,A-4,11.06,22,9:55am,F,Homestead,K. elegans,Y,,B,bursts,,0.039,,,,25.491968,-80.48562,Tlong,73,0.381281812,7.2,3.1415,0,7.2,0.000711076,10125.5,0.483307692
123,set073-11-06-19-A4_123.txt,4,A,A-4,11.06,22,3:35pm,M,Homestead,K. elegans,Y,,B,bursts,,0.049,,,,25.491968,-80.48562,Tlong,73,0.310141707,834.7,3.7698,0,832.8,0.016557828,50411.2,0.31415
129,set073-11-06-19-A4_129.txt,4,A,A-4,11.06,22,2:23pm,M,Homestead,K. elegans,Y,,B,bursts,*wrong pulled,0.05,,,,25.491968,-80.48562,Tlong,73,0.360674017,41.1,18.849,0,33.2,0.001570345,26172.6,0.483307692
155,set073-11-06-19-A4_155.txt,4,A,A-4,11.06,22,10:32am,M,Lake Wales,K. elegans,N,,,,,0.044,,,,27.903346,-81.589461,Tlong,73,0,0,0,0,0,0,12516.1,0
226,set073-11-06-19-A4_226.txt,4,A,A-4,11.06,22,8:28am,M,North Key Largo,C. corindum ,Y,,B,bursts,,0.039,,,,25.25647566,-80.31068981,Tlong,73,0.172821075,718.6,24.5037,0,639.5,0.132372988,5428.6,0.330684211
300,set073-11-06-19-A4_300.txt,4,A,A-4,11.06,22,11:47am,M,Lake Placid,K. elegans,N*,,,,paint fell off,0.036,,,,27.29866003,-81.36611608,Tlong,73,0,0,1.2566,0,0,0,16804.9,0
308,set073-11-06-19-A4_308.txt,4,A,A-4,11.06,22,1:46pm,M,Lake Placid,K. elegans,Y,,B,bursts,,0.037,,,,27.29866003,-81.36611608,Tlong,73,0.273012513,58.5,17.5924,0,22.4,0.002444201,23934.2,0.571181818
328,set073-11-06-19-A4_328.txt,4,A,A-4,11.06,22,3:00pm,F,Lake Placid,K. elegans,Y,,B,bursts,,0.069,,Y,,27.29866003,-81.36611608,Tlong,73,0.36252511,50,20.7339,0,24.9,0.001769179,28261.7,0.571181818
